35	#TABLE_AREASET_TXT_000034#	49,78,9	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
36	#TABLE_AREASET_TXT_000035#	240,207,11	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
37	#TABLE_AREASET_TXT_000036#	53,201,176	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
38	#TABLE_AREASET_TXT_000037#	185,149,202	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
39	#TABLE_AREASET_TXT_000038#	150,219,2	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
40	#TABLE_AREASET_TXT_000039#	18,252,192	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
41	#TABLE_AREASET_TXT_000040#	16,30,236	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
42	#TABLE_AREASET_TXT_000041#	21,170,32	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
43	#TABLE_AREASET_TXT_000042#	195,19,206	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
44	#TABLE_AREASET_TXT_000043#	67,65,130	10	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
45	#TABLE_AREASET_TXT_000044#	111,49,196	10	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
46	#TABLE_AREASET_TXT_000045#	115,252,101	10	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
47	#TABLE_AREASET_TXT_000046#	157,117,157	10	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
48	#TABLE_AREASET_TXT_000047#	47,213,183	10	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
49	#TABLE_AREASET_TXT_000048#	155,239,79	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
50	#TABLE_AREASET_TXT_000049#	68,251,228	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
51	#TABLE_AREASET_TXT_000050#	47,211,221	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
52	#TABLE_AREASET_TXT_000051#	25,93,98	9	198,152,68	253,247,229	-1.0,-1.0,-1.0	0
53	#TABLE_AREASET_TXT_000052#	135,206,147	12	120,120,120	255,255,255	-1.0,-1.0,-1.0	0
54	#TABLE_AREASET_TXT_000053#	125,70,239	12	86,129,130	255,255,255	-1.0,-1.0,-1.0	0
55	#TABLE_AREASET_TXT_000054#	84,137,128	12	114,148,155	255,255,255	-1.0,-1.0,-1.0	0
56	#TABLE_AREASET_TXT_000055#	108,55,216	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
57	#TABLE_AREASET_TXT_000056#	32,125,91	12	145,150,104	255,255,255	-1.0,-1.0,-1.0	0
58	#TABLE_AREASET_TXT_000057#	236,194,55	12	114,148,155	255,255,255	-1.0,-1.0,-1.0	0
59	#TABLE_AREASET_TXT_000058#	6,51,63	12	110,171,199	255,255,255	-1.0,-1.0,-1.0	0
60	#TABLE_AREASET_TXT_000059#	249,33,4	12	110,171,199	255,255,255	-1.0,-1.0,-1.0	0
61	#TABLE_AREASET_TXT_000060#	121,144,53	12	120,120,120	255,255,255	-1.0,-1.0,-1.0	0
62	#TABLE_AREASET_TXT_000061#	214,153,143	12	145,150,104	255,255,255	-1.0,-1.0,-1.0	0
63	#TABLE_AREASET_TXT_000062#	15,218,22	12	120,120,120	255,255,255	-1.0,-1.0,-1.0	0
64	#TABLE_AREASET_TXT_000063#	212,158,103	12	110,171,199	255,255,255	-1.0,-1.0,-1.0	0
65	#TABLE_AREASET_TXT_000064#	168,43,212	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
66	#TABLE_AREASET_TXT_000065#	126,30,242	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
67	#TABLE_AREASET_TXT_000066#	118,79,29	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
68	#TABLE_AREASET_TXT_000067#	221,65,111	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
69	#TABLE_AREASET_TXT_000068#	200,149,199	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
70	#TABLE_AREASET_TXT_000069#	191,103,213	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
71	#TABLE_AREASET_TXT_000070#	104,43,234	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
72	#TABLE_AREASET_TXT_000071#	224,199,62	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
73	#TABLE_AREASET_TXT_000072#	135,85,33	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
74	#TABLE_AREASET_TXT_000073#	63,178,57	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
75	#TABLE_AREASET_TXT_000074#	244,68,53	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
76	#TABLE_AREASET_TXT_000075#	210,198,243	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
77	#TABLE_AREASET_TXT_000076#	180,161,8	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
78	#TABLE_AREASET_TXT_000077#	236,209,143	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
79	#TABLE_AREASET_TXT_000078#	214,127,72	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
80	#TABLE_AREASET_TXT_000079#	162,178,52	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
81	#TABLE_AREASET_TXT_000080#	173,209,85	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
82	#TABLE_AREASET_TXT_000081#	77,53,71	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
83	#TABLE_AREASET_TXT_000082#	180,193,31	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
84	#TABLE_AREASET_TXT_000083#	36,137,84	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
85	#TABLE_AREASET_TXT_000084#	47,165,183	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
86	#TABLE_AREASET_TXT_000085#	206,97,41	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
87	#TABLE_AREASET_TXT_000086#	5,128,34	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
88	#TABLE_AREASET_TXT_000087#	252,129,141	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
89	#TABLE_AREASET_TXT_000088#	206,123,122	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
90	#TABLE_AREASET_TXT_000089#	36,76,89	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
91	#TABLE_AREASET_TXT_000090#	242,171,97	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
92	#TABLE_AREASET_TXT_000091#	164,230,2	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
93	#TABLE_AREASET_TXT_000092#	50,215,93	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
94	#TABLE_AREASET_TXT_000093#	94,11,153	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
95	#TABLE_AREASET_TXT_000094#	141,99,210	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
96	#TABLE_AREASET_TXT_000095#	103,157,130	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
97	#TABLE_AREASET_TXT_000096#	212,85,58	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
98	#TABLE_AREASET_TXT_000097#	61,57,42	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
99	#TABLE_AREASET_TXT_000098#	142,77,89	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
100	#TABLE_AREASET_TXT_000099#	114,221,104	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
101	#TABLE_AREASET_TXT_000100#	86,219,73	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
102	#TABLE_AREASET_TXT_000101#	132,5,100	3	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
103	#TABLE_AREASET_TXT_000102#	119,229,46	12	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
104	#TABLE_AREASET_TXT_000103#	77,55,210	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
105	#TABLE_AREASET_TXT_000104#	43,183,74	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
106	#TABLE_AREASET_TXT_000105#	183,214,241	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
107	#TABLE_AREASET_TXT_000106#	112,34,109	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
108	#TABLE_AREASET_TXT_000107#	97,231,199	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
109	#TABLE_AREASET_TXT_000108#	193,245,237	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
110	#TABLE_AREASET_TXT_000109#	16,236,40	9	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
111	#TABLE_AREASET_TXT_000110#	8,217,215	2	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
112	#TABLE_AREASET_TXT_000111#	234,9,226	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
113	#TABLE_AREASET_TXT_000112#	206,16,176	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
114	#TABLE_AREASET_TXT_000113#	23,233,130	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
115	#TABLE_AREASET_TXT_000114#	75,163,147	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
116	#TABLE_AREASET_TXT_000115#	98,47,35	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
117	#TABLE_AREASET_TXT_000116#	233,216,16	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
118	#TABLE_AREASET_TXT_000117#	178,186,187	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
119	#TABLE_AREASET_TXT_000118#	226,64,246	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
120	#TABLE_AREASET_TXT_000119#	77,244,121	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
121	#TABLE_AREASET_TXT_000120#	180,50,208	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
122	#TABLE_AREASET_TXT_000121#	11,59,239	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
123	#TABLE_AREASET_TXT_000122#	27,174,168	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
124	#TABLE_AREASET_TXT_000123#	134,144,185	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
125	#TABLE_AREASET_TXT_000124#	155,249,181	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
126	#TABLE_AREASET_TXT_000125#	153,139,227	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
127	#TABLE_AREASET_TXT_000126#	128,248,172	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
128	#TABLE_AREASET_TXT_000127#	215,108,251	8	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
129	#TABLE_AREASET_TXT_000128#	2,55,212	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
130	#TABLE_AREASET_TXT_000129#	79,134,69	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
131	#TABLE_AREASET_TXT_000130#	9,119,147	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
132	#LUA_FILTER_CLU_000649#	14,103,20	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
133	#TABLE_AREASET_TXT_000131#	92,247,123	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
134	#TABLE_AREASET_TXT_000132#	17,178,140	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
135	#TABLE_AREASET_TXT_000133#	233,118,107	15	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
136	#TABLE_AREASET_TXT_000134#	215,42,65	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
137	#TABLE_AREASET_TXT_000135#	143,232,212	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
138	#TABLE_AREASET_TXT_000136#	19,182,75	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
139	#TABLE_AREASET_TXT_000137#	13,139,58	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
140	#TABLE_AREASET_TXT_000138#	137,56,156	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
141	#TABLE_AREASET_TXT_000139#	148,147,165	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
142	#TABLE_AREASET_TXT_000140#	53,30,26	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
143	#TABLE_AREASET_TXT_000141#	77,142,137	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
144	#TABLE_AREASET_TXT_000142#	176,59,250	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
145	#TABLE_AREASET_TXT_000143#	62,200,228	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
146	#TABLE_AREASET_TXT_000144#	119,245,100	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
147	#TABLE_AREASET_TXT_000145#	235,233,76	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
148	#TABLE_AREASET_TXT_000146#	5,26,77	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
149	#TABLE_AREASET_TXT_000147#	145,55,140	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
150	#TABLE_AREASET_TXT_000148#	179,145,204	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
151	#TABLE_AREASET_TXT_000149#	224,85,56	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
152	#TABLE_AREASET_TXT_000150#	19,218,37	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
153	#TABLE_AREASET_TXT_000151#	31,26,88	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
154	#TABLE_AREASET_TXT_000152#	153,136,239	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
155	#TABLE_AREASET_TXT_000153#	253,159,209	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
156	#TABLE_AREASET_TXT_000154#	202,250,237	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
157	#TABLE_AREASET_TXT_000155#	205,141,85	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
158	#TABLE_AREASET_TXT_000156#	167,40,170	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
159	#TABLE_AREASET_TXT_000157#	141,137,58	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
160	#TABLE_AREASET_TXT_000158#	63,24,9	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
161	#TABLE_AREASET_TXT_000159#	232,1,240	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
162	#TABLE_AREASET_TXT_000160#	172,252,194	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
163	#TABLE_AREASET_TXT_000161#	75,127,19	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
164	#TABLE_AREASET_TXT_000162#	53,178,215	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
165	#TABLE_AREASET_TXT_000163#	17,172,123	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
166	#TABLE_AREASET_TXT_000164#	116,167,1	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
167	#TABLE_AREASET_TXT_000165#	250,140,244	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
168	#TABLE_AREASET_TXT_000166#	100,82,211	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
169	#TABLE_AREASET_TXT_000167#	185,181,196	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
170	#TABLE_AREASET_TXT_000168#	171,36,47	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
171	#TABLE_AREASET_TXT_000169#	243,100,210	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
172	#TABLE_AREASET_TXT_000170#	134,98,88	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
173	#TABLE_AREASET_TXT_000171#	95,196,47	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
174	#TABLE_AREASET_TXT_000172#	59,45,118	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
175	#TABLE_AREASET_TXT_000173#	88,238,205	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
176	#TABLE_AREASET_TXT_000174#	2,2,180	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
177	#TABLE_AREASET_TXT_000175#	48,64,8	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
178	#TABLE_AREASET_TXT_000176#	10,232,29	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
179	#TABLE_AREASET_TXT_000177#	102,8,203	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
180	#TABLE_AREASET_TXT_000178#	97,166,155	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
181	#TABLE_AREASET_TXT_000179#	180,243,243	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
182	#TABLE_AREASET_TXT_000180#	99,25,165	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
183	#TABLE_AREASET_TXT_000181#	1,144,85	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
184	#TABLE_AREASET_TXT_000182#	226,207,25	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
185	#TABLE_AREASET_TXT_000183#	208,205,156	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
186	#TABLE_AREASET_TXT_000184#	11,96,177	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
187	#TABLE_AREASET_TXT_000185#	111,97,12	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
188	#TABLE_AREASET_TXT_000186#	66,154,36	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
189	#TABLE_AREASET_TXT_000187#	146,17,37	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
190	#TABLE_AREASET_TXT_000188#	167,222,81	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
191	#TABLE_AREASET_TXT_000189#	110,71,198	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
192	#TABLE_AREASET_TXT_000190#	159,4,230	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
193	#TABLE_AREASET_TXT_000191#	184,7,111	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
194	#TABLE_AREASET_TXT_000192#	20,68,132	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
195	#TABLE_AREASET_TXT_000193#	14,154,24	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
196	#TABLE_AREASET_TXT_000194#	142,37,89	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
197	#TABLE_AREASET_TXT_000195#	92,158,57	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
198	#TABLE_AREASET_TXT_000196#	188,146,160	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
199	#TABLE_AREASET_TXT_000197#	122,153,85	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
200	#TABLE_AREASET_TXT_000198#	188,183,212	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
201	#TABLE_AREASET_TXT_000199#	39,136,46	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
202	#TABLE_AREASET_TXT_000200#	30,39,230	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
203	#TABLE_AREASET_TXT_000201#	161,20,96	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
204	#TABLE_AREASET_TXT_000202#	59,160,163	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
205	#TABLE_AREASET_TXT_000203#	135,58,94	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
206	#TABLE_AREASET_TXT_000204#	6,208,239	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
207	#TABLE_AREASET_TXT_000205#	107,14,201	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
208	#TABLE_AREASET_TXT_000206#	208,231,205	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
209	#TABLE_AREASET_TXT_000207#	77,93,71	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
210	#TABLE_AREASET_TXT_000208#	45,133,66	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
211	#TABLE_AREASET_TXT_000209#	220,120,137	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
212	#TABLE_AREASET_TXT_000210#	242,71,22	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
213	#TABLE_AREASET_TXT_000211#	24,38,222	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
214	#TABLE_AREASET_TXT_000212#	83,246,178	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
215	#TABLE_AREASET_TXT_000213#	95,133,110	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
216	#TABLE_AREASET_TXT_000214#	182,68,100	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
217	#TABLE_AREASET_TXT_000215#	252,142,62	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
218	#TABLE_AREASET_TXT_000216#	95,164,116	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
219	#TABLE_AREASET_TXT_000217#	150,223,125	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
220	#TABLE_AREASET_TXT_000218#	220,117,39	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
221	#TABLE_AREASET_TXT_000219#	235,100,228	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
222	#TABLE_AREASET_TXT_000220#	189,36,220	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
223	#TABLE_AREASET_TXT_000221#	114,38,80	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
224	#TABLE_AREASET_TXT_000222#	89,227,210	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
225	#TABLE_AREASET_TXT_000223#	19,196,198	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
226	#TABLE_AREASET_TXT_000224#	4,60,208	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
227	#TABLE_AREASET_TXT_000225#	222,132,209	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
228	#TABLE_AREASET_TXT_000226#	231,61,7	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
229	#TABLE_AREASET_TXT_000227#	92,216,119	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
230	#TABLE_AREASET_TXT_000228#	130,18,104	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
231	#TABLE_AREASET_TXT_000229#	201,212,70	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
232	#TABLE_AREASET_TXT_000230#	13,53,22	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
233	#TABLE_AREASET_TXT_000231#	69,246,187	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
234	#TABLE_AREASET_TXT_000232#	204,120,163	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
235	#TABLE_AREASET_TXT_000233#	232,4,130	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
236	#TABLE_AREASET_TXT_000234#	171,198,235	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
237	#TABLE_AREASET_TXT_000235#	167,132,219	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
238	#TABLE_AREASET_TXT_000236#	248,56,223	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
239	#TABLE_AREASET_TXT_000237#	96,68,85	-1	128,128,128	255,255,255	-1.0,-1.0,-1.0	0
